SRL_NO,AGENTBOOTH_BRANCH,REQ_LIMIT,LOAN_TENOR,INTEREST_RATE,PROPOSED_EMI,EXISTING_LOAN,OUTSTANDING_AMOUNT,EXT_LOAN_EMI,BUS_ASSETS,MONTHLY_INCOME,BUSINESS_AGE,CASH_IN_HAND,STOCK,RECEIVABLE,PAYABLE,YEARLY_SALES,NET_PROFIT_MARGIN,DEBT_BUR_RATIO,LOAN_TO_PRICE,DEBT_EQU_RATIO,OWNER_AGE,OWNER_PNW,GUARANTOR_AGE,GUARANTOR_PNW,ELIGIBILITY_PART1,ELIGIBILITY_PART2,CIB_STATUS,APPROVED
790,1,0.400,9,14,0.005,0,0,0,0.325,0.039,8,0.05,0.404,0.312,0.013,4.101,11.5,11.9,56.9,37.1,22,3.897,46,3,4,12,1,1
791,1,0.500,9,15,0.006,0,0,0,0.354,0.092,26,0.185,0.62,0.69,0.265,6.49,17,6.3,47.9,31.6,56,4.228,44,1,5,14.500,1,1
792,1,0.400,9,15,0.005,0,0,0,0.425,0.045,13,0.135,0.761,0.28,0.04,4.751,11.3,10.4,40,25.6,39,2.545,35,1,5,10.500,1,1
794,1,0.300,9,15,0.004,0,0,0,0.363,0.035,0,0.05,0.336,0.172,0.063,3.082,13.5,10.9,67.3,34.9,54,4.598,35,2,5,11,1,1
795,1,0.250,9,15,0.003,0,0,0,0.316,0.028,9,0.12,0.417,0.221,0.024,3.468,9.7,11.1,40.7,23.8,47,4.799,32,3,5,13.500,1,1
797,1,0.400,9,15,0.005,0,0,0,0.286,0.045,23,0.195,0.313,0.211,0,4.123,13,11.2,76.4,39.8,44,2.649,36,1,5,13.500,1,1
798,1,0.200,9,15,0.003,0,0,0,0.13,0.012,8,0.05,0.35,0.359,0,1.833,7.6,21.4,28.2,22.5,59,1.838,48,2,4,13,0,0
801,1,0.300,24,15,0.015,0,0,0,0,0.067,8,0,0.625,0,0,2.021,40,21.6,48,48,29,6.725,32,1,5,14,1,1
802,1,0.400,9,15,0.005,0,0,0,0.214,0.045,9,0.185,0.359,0.29,0.035,4.294,12.7,11,65.2,39.5,29,2.4,36,1,5,12.500,1,1
804,1,0.400,9,15,0.005,0,0,0,0.34,0.041,9,0.13,0.414,0.313,0.034,4.243,11.7,12.1,57.7,34.4,26,4.003,38,3,5,12,1,1
805,1,0.300,9,15,0.004,0,0,0,0.105,0.029,14,0.05,0.35,0.319,0,2.135,16.2,13,44.9,36.4,47,2.053,27,2,5,13.500,1,1
806,1,0.800,36,9,0.025,0.05,0.235,0.017,0.08,0.096,0,0.2,1.15,0.65,0,9.6,12,44.6,44.4,49.7,28,2.994,44,2,3,11.500,1,1
807,1,0.400,9,15,0.005,0,0,0,0.246,0.058,16,0.165,0.352,0.268,0.155,4.626,14.9,8.7,86.2,45.7,30,2.52,33,1,5,12.500,1,1
808,1,0.250,9,15,0.003,0,0,0,0.239,0.028,7,0.13,0.393,0.241,0.027,3.357,9.9,11.2,41.2,25.6,35,3.27,39,2,5,13,1,1
809,1,0.250,9,15,0.003,0,0,0,0.295,0.032,7,0.09,0.363,0.243,0.016,3.559,10.9,9.7,42.4,25.7,35,2.974,43,2,5,13,1,1
810,1,0.300,9,15,0.004,0,0,0,0.268,0.029,7,0.15,0.388,0.283,0.024,3.538,9.9,12.8,46.4,28.2,35,3.854,31,2,5,13,1,1
811,1,0.250,9,15,0.003,0,0,0,0.316,0.032,9,0.08,0.336,0.221,0.024,3.578,10.6,9.9,46.9,26.9,61,3.029,0,0,0,0,0,0
813,1,0.400,24,15,0.019,0,0,0,0.12,0.048,9,0.045,0.71,0.206,0.025,4.477,12.7,40.8,44.9,37.9,48,4.156,48,1,5,14,1,1
814,1,0.250,9,15,0.003,0,0,0,0.316,0.032,8,0.12,0.417,0.218,0.022,3.558,10.8,9.8,40.8,23.8,22,4.828,44,3,5,12.500,1,1
815,2,0.800,36,14,0.027,0,0,0,0.504,0.097,29,0.2,1.485,0.005,0.015,11.384,10.3,28.1,54.2,36.7,46,14.243,42,8,4,15.500,1,1
816,1,0.500,24,15,0.024,0,0,0,0.12,0.068,7,0.11,0.79,0.7,0.038,7.755,10.5,35.7,34.4,29.7,31,4.16,37,3,4,14.500,1,1
817,1,0.250,24,15,0.012,0,0,0,0.214,0.041,10,0.07,0.414,0.166,0,4.95,9.8,29.9,43.1,29,37,6.945,36,2,5,14,1,1
818,1,0.300,24,15,0.015,0,0,0,0.057,0.037,11,0.06,0.317,0.166,0.043,3.547,12.6,39.2,68.1,53.9,31,0.557,44,2,3,12.500,1,1
819,2,0.800,36,10,0.026,0.3,0.191,0.014,1,0.1,11,0.185,1.764,1.863,0.019,8.271,14.5,39.7,22.2,20.7,28,6.742,39,11,4,13,1,1
820,1,0.300,9,15,0.004,0,0,0,0.225,0.044,0,0.095,0.517,0.52,0.007,7.016,7.5,8.5,29.1,22.2,29,1.92,38,7,5,14,1,1
821,1,0.500,9,15,0.006,0,0,0,0.182,0.05,9,0.1,0.553,0.537,0.005,6.473,9.2,12.6,46.1,36.6,30,3.822,32,4,5,14.500,1,1
822,1,0.300,9,15,0.004,0,0,0,0.195,0.055,18,0.095,0.402,0.622,0.01,7.071,9.4,6.8,29.6,23,43,4.758,33,6,5,15,0,0
826,1,0.300,9,15,0.004,0,0,0,0.271,0.026,11,0.125,0.288,0.192,0.083,2.856,10.7,14.7,75.6,37.9,34,2.252,41,1,5,13,1,1
830,1,0.250,24,15,0.012,0,0,0,0.06,0.022,7,0.08,0.5,0.18,0,3.48,7.4,56.3,36.8,30.5,34,2.073,39,1,4,8.500,1,1
832,1,0.200,9,15,0.003,0,0,0,0.315,0.052,7,0.135,0.598,0.23,0.04,4.551,13.7,4.8,25.4,16.2,37,3.171,32,2,4.500,13,1,1
834,1,0.500,24,15,0.024,0,0,0,0.058,0.055,7,0.015,0.987,0.26,0,7.207,9.1,44.4,40.1,37.9,39,2.358,37,2,5,14.500,0,0
835,1,0.600,24,15,0.029,0.3,0.227,0.023,0.34,0.085,19,0.15,1.8,0.8,0.2,10.2,10,60.9,25,28.6,31,10.659,37,5,3,14.500,1,1
836,1,0.500,24,15,0.024,0.3,0,0.015,0.506,0.066,8,0.08,0.566,0.41,0.055,5.56,14.3,59.2,54.3,33.2,27,5.502,36,3,4,13,1,1
837,1,0.400,24,15,0.019,0,0,0,0.071,0.056,19,0.1,0.435,0.36,0.085,7.701,8.7,34.8,56.4,45.4,46,8.161,39,6,4,14.500,1,1
838,1,0.500,24,9,0.023,0.4,0.204,0.021,0.06,0.066,38,0.241,0.75,0.3,0,6.6,12,65.9,47.6,52.1,58,3.847,43,3,4,15.500,1,1
842,1,0.300,9,15,0.004,0,0,0,0.227,0.031,9,0.125,0.293,0.201,0.072,2.903,13,11.9,71.2,38.8,44,3.783,39,1,5,13.500,1,1
843,1,0.200,9,15,0.003,0,0,0,0.207,0.025,9,0.125,0.253,0.155,0.014,2.637,11.5,9.9,50.8,27.6,31,3.336,34,1,5,12.500,1,1
844,1,0.800,9,15,0.01,0,0,0,0.592,0.083,19,0.135,1.205,0.525,0.06,9.5,10.5,12,47.9,33.4,45,4.691,38,2,5,14.500,1,1
846,1,0.250,9,15,0.003,0,0,0,0.316,0.033,8,0.08,0.336,0.217,0.02,3.578,10.9,9.6,46.9,26.9,21,1.445,44,2,5,12,1,1
847,1,0.400,24,15,0.019,0.3,0,0.02,0.23,0.13,0,0.1,0.645,0.482,0.084,7.8,20,30.3,38.4,29.1,37,3.507,44,2,4,13,0,0
848,1,0.300,24,15,0.015,0,0,0,0.245,0.062,17,0.05,0.677,0.195,0,3.76,19.8,23.5,34.4,32.6,45,11.261,37,4,4,14,1,1
849,1,0.800,36,15,0.028,0,0,0,0.79,0.056,11,0.05,1.365,0.585,0.211,7.261,9.2,49.7,46,44.6,38,6.624,35,3,2,16,1,1
851,1,0.200,24,15,0.01,0.07,0.026,0.004,0.178,0.012,7,0.03,0.147,0.07,0.02,1.697,8.4,119.4,114.5,55.7,41,2.744,33,1,5,11.500,0,0
855,1,0.500,9,15,0.006,0,0,0,0.255,0.048,7,0.135,0.335,0.275,0.125,5.3,10.9,12.9,103.1,57.1,43,3.345,40,1,5,14,0,0
856,1,0.600,9,15,0.008,0.3,0,0,0.255,0.088,18,0.15,0.478,0.338,0.055,6.404,16.5,10,78.9,50.7,39,2.875,31,1,5,15,1,1
857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,1,0.800,36,15,0.028,0,0,0,0.33,0.084,7,0.3,1.7,0.8,0,8.4,12,33,32,25.6,28,14.18,41,9,3,13,1,1
860,1,0.350,24,15,0.017,0,0,0,0.17,0.045,10,0.15,0.72,0,0.04,4.811,11.2,37.7,51.5,35,40,3.05,33,1,5,13,0,0
864,1,0.600,9,15,0.008,0.4,0,0,0.309,0.072,19,0.155,0.55,0.398,0.05,5.569,15.5,10.4,66.8,44,33,3.211,31,1,5,14,1,1
865,1,0.550,24,15,0.027,0.45,0.134,0.02,0.17,0.043,0,0.05,0.65,0.15,0.06,4.32,12,108.3,74.3,71.3,43,2.926,35,2,4,12.500,1,1
866,1,0.300,24,15,0.015,0,0,0,0.101,0.035,11,0.05,0.8,0.1,0.025,5.327,7.8,42,34.3,29.2,33,3.076,28,2,4,13,1,1
868,1,0.500,9,15,0.006,0,0,0,0.303,0.046,19,0.165,0.371,0.386,0.146,4.177,13.3,13.5,81.8,46.3,54,5.549,38,1,5,14,1,1
869,1,0.250,24,15,0.012,0,0,0,0.2,0.036,9,0.15,0.775,0,0,1.759,24.2,34.2,32.3,22.2,35,3.695,46,3,4,13,0,0
870,1,0.300,9,15,0.004,0.2,0,0,0.255,0.044,14,0.08,0.376,0.19,0.027,4.124,12.9,8.4,55.7,34.3,48,2.035,44,1,5,13.500,1,1
872,1,0.500,9,15,0.006,0.3,0,0,0.333,0.078,19,0.175,0.48,0.403,0.07,5.849,16,8,61.5,37.9,42,5.147,31,1,5,14,1,1
874,1,0.300,24,15,0.015,0,0,0,0.15,0.031,9,0.05,0.33,0.05,0,2.037,18.5,46.2,79,51.8,44,3.85,42,1,4,13,1,1
877,1,0.300,24,9,0.014,0,0,0,0.058,0.048,0,0.101,0.6,0.1,0,4.8,12,28.6,42.9,34.9,31,1.859,30,1,3,11.500,1,1
878,1,0.400,9,15,0.005,0,0,0,0.275,0.049,6,0.175,0.39,0.304,0.115,3.982,14.7,10.2,69.1,38.9,27,2.538,44,1,5,11,1,1
879,1,0.500,9,15,0.006,0,0,0,0.272,0.068,7,0.175,0.497,0.477,0.29,5.383,15.2,9.2,73.1,44.2,43,2.901,40,1,5,13.500,1,1
880,1,0.200,24,15,0.01,0,0,0,0.085,0.024,6,0.05,0.315,0.215,0,2.063,14.1,39.9,37.7,30.1,44,3.95,41,2,4,13.500,0,0
884,2,0.800,36,15,0.028,0,0,0,1.025,0.082,13,0.48,0.85,0.305,0.16,5.98,16.5,33.8,80.4,32,45,10.455,39,8,4,15,1,1
889,1,0.300,24,15,0.015,0,0,0,0.504,0.032,7,0.045,0.75,0.195,0.025,3.705,10.4,45.2,32.6,20.4,28,4.668,38,3,4,14,1,1
890,1,0.700,36,15,0.024,0,0,0,1.15,0.063,9,0.15,1.336,0.484,0.066,7.265,10.4,38.5,39.9,22.9,34,5.65,36,1,5,14.500,1,1
891,1,0.600,36,15,0.021,0.1,0,0,0.245,0.042,7,0.04,0.72,0.072,0.06,3.962,12.8,49,82,59.1,27,1.022,32,2,3,12,1,1
893,1,0.500,36,15,0.017,0,0,0,0.086,0.042,7,0.05,0.595,0.12,0.035,2.88,17.6,57.5,73.6,61.3,39,0.75,41,4,3,13.500,1,1
895,2,0.800,36,15,0.028,0,0,0,1.05,0.123,12,0.58,2.05,2.232,0.194,9.799,15.1,22.6,19.6,14,33,10.592,39,12,2,15.500,1,1
897,2,0.400,24,14,0.019,0,0,0,0.299,0.044,16,0.15,0.835,0.631,0.046,9.532,5.6,43.5,28.2,21.4,34,4.599,40,7,4,13.500,1,1
898,1,0.300,9,15,0.004,0,0,0,0.23,0.035,8,0.125,0.398,0.183,0.043,3.729,11.2,10.8,55.7,33.6,38,4.178,43,2,5,13,1,1
901,2,0.800,36,15,0.028,0,0,0,0.405,0.168,11,0.07,1.902,1.09,0.085,24.312,8.3,16.6,27.5,23.7,49,10.981,37,14,4,15.500,1,1
902,1,0.200,24,15,0.01,0,0,0,0.142,0.054,7,0.05,0.838,0.033,0.029,4.285,15,36.2,47.5,38.7,28,2.02,39,1,3,11,1,1
904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,2,0.800,36,14,0.027,0,0,0,0.119,0.072,15,0.2,0.825,2.285,0.293,17.332,5,38,28.4,25.5,45,11.622,31,2,4,13,1,1
906,1,0.800,36,14,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,1,0.200,24,15,0.01,0,0,0,0.33,0.03,7,0.06,0.149,0.215,0,3.128,11.5,32.3,55,26.5,50,16.5,52,3,4,13.500,1,1
908,1,0.400,9,15,0.005,0,0,0,0.255,0.073,13,0.14,0.415,0.24,0.06,5.42,16.1,6.9,67.2,40.4,43,3.388,34,2,5,14,1,1
909,1,0.200,24,15,0.01,0,0,0,0.05,0.031,10,0.086,0.467,0.391,0.15,3.03,12.1,31.8,28.2,12.2,49,4.05,38,3,5,13,1,1
910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,1,0.600,24,14,0.029,0,0,0,0.025,0.05,19,0.424,0.9,0.4,0.25,3.95,15.3,57.2,57.1,40.7,51,21.8,47,7,4,12.500,1,1
915,1,0.200,24,15,0.01,0,0,0,0.255,0.027,5,0.011,0.3,0.1,0.05,2.16,15,35.9,57.1,32.5,29,1.916,38,3,4,12,1,1
916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,2,0.800,36,15,0.028,0,0,0,1.395,0.057,12,0.05,0.11,0.318,0.093,4.868,14.1,48.4,239.2,45,46,1.773,43,8,4,15,1,1
918,2,0.200,24,15,0.01,0,0,0,0.244,0.028,6,0.03,0.57,0.121,0.022,2.941,11.4,34.7,29.9,21.2,24,0.909,45,4,3,12.500,0,0
919,2,0.500,24,15,0.024,0,0,0,0.123,0.053,11,0.05,0.728,0.245,0.05,5.82,11,45.4,54.2,45.6,35,9.074,36,7,4,15,1,1
920,2,0.500,24,15,0.024,0,0,0,0.35,0.057,12,0.04,0.446,0.55,0.12,4.197,16.2,42.7,57.1,39.5,41,7.806,25,6,4,14,1,1
921,1,0.300,24,15,0.015,0,0,0,2.06,0.075,20,0.02,0.5,0.4,0.3,6,15,19.4,50,11.2,33,5.757,31,2,5,15.500,1,1
922,1,0.800,36,15,0.028,1,0.564,0,2.12,0.272,15,0.1,8,0.4,0.4,32.6,10,10.2,10,13.3,51,12.287,39,2,5,11.500,1,1
923,1,0.400,24,15,0.019,0.3,0,0,0.15,0.094,9,0.1,0.85,0.594,0.021,5.665,20,20.5,28.1,26.3,49,7.122,44,5,4,12,1,1
924,1,0.800,36,10,0.026,1.5,0,0,0.02,0.13,7,0.2,1.849,0.096,0,7.821,20,19.8,41.1,37,46,8.005,38,2,5,15,1,1
925,1,0.800,36,15,0.028,1,0.748,0,0.508,0.278,7,0.082,9.213,0.132,0.082,22.228,15,10,8.6,15.7,38,13.355,48,5,4,14,1,1
926,1,0.500,24,15,0.024,0,0,0,0.244,0.043,8,0.05,0.912,0.175,0.105,4.872,10.7,55.8,50.9,39.2,38,3.202,38,2,3,14.500,1,1
927,2,0.800,36,14,0.027,0.5,0.163,0.024,0.179,0.084,0,0.15,1.485,0.665,0.099,9.672,10.4,61.6,47,40.5,51,258,41,9,5,12.500,1,1
929,1,0.300,24,15,0.015,0,0,0,0.06,0.06,6,0.01,0.4,0.3,0.2,4.8,15,24.2,60,52.6,30,1.271,43,3,4,13.500,1,1
930,1,0.300,9,15,0.004,0,0,0,0.255,0.047,0,0.07,0.418,0.39,0.05,4.27,21.8,4.8,39.6,27.7,49,3.573,40,1,5,11.500,0,0
931,1,0.800,36,15,0.028,0,0,0,0.05,0.059,10,0.05,0.885,0.234,0.215,6.48,9.3,55.5,88.5,79.7,35,8.35,36,4,4,15,1,1
932,1,0.500,9,15,0.006,0.5,0.302,0,0.279,0.048,9,0.15,0.347,0.411,0.02,4.499,12.7,13.1,67.8,68.7,43,3.966,39,2,5,13.500,1,1
933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,1,0.500,24,15,0.024,0,0,0,0.12,0.047,7,0.045,0.775,0.25,0.075,7.28,7.7,51.9,52.6,44.8,42,12.925,49,3,4,13,1,0
937,1,0.600,9,15,0.008,0.5,0,0,0.273,0.072,0,0.2,0.494,0.37,0.05,5.73,15,10.5,73.7,46.6,48,0.003,41,2,5,12.500,1,1
938,2,0.800,36,15,0.028,0,0,0,1.25,0.102,9,0.07,1.32,0.49,0.195,8.962,13.6,27.3,49.5,47.5,37,9.605,28,3,4,13,1,1
939,1,0.500,24,9,0.023,0.3,0.08,0.01,0.05,0.06,0,0.302,0.7,0.5,0.037,6,12,55.4,43,38.3,37,4.635,32,3,4,13,1,1
940,1,0.300,9,15,0.004,0,0,0,0.197,0.023,7,0.05,0.28,0.322,0.027,3.321,8.4,16.1,52.2,36.5,50,2.401,44,2,4,12.500,1,1
941,1,0.600,24,14,0.029,0,0,0,0.025,0.048,12,0.198,1.5,1,0.38,12,4.8,59.8,28.3,25.6,28,24.7,32,10,5,13,1,1
942,1,0.100,18,15,0.006,0,0,0,0.083,0.016,7,0.015,0.178,0.165,0.2,2.15,8.8,39.4,69.9,41.5,31,2.481,30,2,4,13,0,0
943,1,0.500,9,15,0.006,0,0,0,0.487,0.084,7,0.2,0.494,0.39,0.045,5.97,16.9,7.5,59.6,32.8,48,2.5,36,1,5,12.500,0,0
944,1,0.300,9,15,0.004,0,0,0,0.256,0.041,6,0.125,0.332,0.35,0.051,3.647,13.5,9.1,47.5,29.6,29,2.877,27,2,5,12.500,1,1
945,1,0.500,24,9,0.023,0.4,0.444,0,0.05,0.12,0,0.46,1,0.422,0,12,12,19,35.2,48.9,26,5.288,37,7,3,11,1,1
946,1,0.300,24,9,0.014,0,0,0,0.02,0.055,29,0.012,0.5,0.18,0,5.5,12,24.9,44.1,42.1,55,5.212,37,4,4,12.500,1,1
947,1,0.500,9,14,0.006,0,0,0,0.226,0.035,7,0.12,0.422,0.423,0.029,3.893,10.8,17.8,61.4,43.1,31,3.321,38,2,5,12.500,1,1
948,1,0.500,24,15,0.024,0,0,0,0.22,0.071,12,0.05,0.53,0.498,0.165,5.097,16.7,34.1,57.9,44.1,50,7.363,38,4,4,15,1,1
949,1,0.250,24,15,0.012,0,0,0,0.02,0.033,24,0.055,0.465,0.104,0,3.51,10.9,37.9,43.9,40.1,53,13.764,39,3,5,13.500,1,1
952,2,0.350,24,15,0.017,0,0,0,0.712,0.033,8,0.05,0.673,0.13,0.028,3.105,12.7,51.7,45.2,22.8,30,3.533,43,2,3,12.500,1,1
956,2,0.800,36,14,0.027,0,0,0,2.845,0.089,7,0.37,0.195,0,0,4.62,23,30.8,410.3,23.5,38,258.6,37,11,5,15.500,1,1
957,1,0.300,24,15,0.015,0,0,0,0.156,0.036,7,0.042,0.506,0.188,0.057,3.514,12.2,40.9,47.1,35.9,27,4.477,41,3,5,11,1,1
960,1,0.500,9,15,0.006,0,0,0,0.244,0.037,7,0.12,0.455,0.333,0.043,3.985,11.2,16.9,67.1,45.1,37,3.409,26,2,5,13,1,1
961,1,0.550,30,15,0.022,0,0,0,0.058,0.055,7,0.015,0.987,0.26,0,7.207,9.1,40.5,44.1,41.7,39,2.358,37,2,4,14,1,1
963,1,0.600,9,14,0.007,0,0,0,0.318,0.082,0,0.18,0.562,0.3,0.05,6.2,15.9,9.2,73.9,45.8,45,3.509,57,1,5,12.500,1,1
964,1,0.300,24,15,0.015,0,0,0,0.101,0.027,24,0.05,0.45,0.1,0,3.005,10.9,53.1,54.6,42.8,45,7.851,39,3,5,12.500,1,1
965,1,0.300,15,15,0.004,0,0,0,0.166,0.025,7,0.06,0.31,0.325,0.035,3.385,8.7,15.3,50,36.4,27,2.813,46,2,5,11,1,1
967,1,0.800,24,14,0.038,0,0,0,0.025,0.068,11,0.56,3.5,0.2,0.175,18.45,4.4,56.5,22.7,19.5,35,11.6,35,4,3,14.500,1,1
968,1,0.650,36,15,0.023,0,0,0,0.232,0.073,13,0.45,1.759,1.173,0.301,12.2,7.1,31.1,24.7,19.6,31,3.813,38,4,4,14.500,1,1
970,1,0.800,9,15,0.01,0,0,0,0.762,0.158,8,0.2,0.494,0.42,0.045,9.425,20.1,6.3,92,43.7,34,5.366,44,2,4,15,1,1
972,1,0.400,24,15,0.019,0,0,0,0.23,0.13,7,0.1,0.645,0.482,0.084,7.8,20,30.3,38.4,29.1,37,3.507,44,2,5,13,1,1
973,1,0.300,9,15,0.004,0,0,0,0.261,0.046,7,0.1,0.402,0.289,0.07,3.84,14.2,8.2,48.3,30.6,56,3.471,41,2,4,13.500,1,1
975,1,0.200,24,15,0.01,0,0,0,0.06,0.018,19,0.01,0.325,0.02,0,2.12,10.2,54,58,56.3,42,0.003,41,2,5,12,1,1
977,1,0.500,24,15,0.024,0,0,0,0.191,0.063,7,0.042,0.576,0.229,0.069,4.528,16.7,38.6,68,51.6,40,2.76,33,3,5,14.500,1,1
978,1,0.600,24,14,0.029,0.2,0.037,0.019,0.2,0.056,14,0.637,0.4,0.04,0.055,2.5,26.9,85.4,155.8,52.1,36,13.522,44,4,4,14,1,1
979,1,0.600,24,14,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,1,0.500,9,15,0.006,0,0,0,0.273,0.072,0,0.15,0.562,0.385,0.06,5.72,15,8.7,56.4,38.2,32,3.704,36,2,5,9.500,1,1
983,1,0.600,30,15,0.024,0.3,0,0,0.301,0.058,7,0.056,1.813,0.574,0.201,6.58,10.6,41.4,27.5,23.6,44,6.082,38,3,4,13,1,1
985,1,0.500,24,15,0.024,0,0,0,0.65,0.079,12,0.35,0.73,0.344,0.15,5.147,18.3,30.8,54.1,26,42,4.973,39,8,4,15,1,1
986,1,0.200,24,15,0.01,0,0,0,0.202,0.035,21,0.05,0.445,0.233,0.04,6.42,6.6,27.6,31.4,22.5,33,3.506,31,4,4,12.500,1,1
987,1,0.600,36,14,0.021,0,0,0,0.279,0.054,29,0.15,1.084,0.965,0.009,8.772,7.4,38.1,29.4,24.3,45,452.8,37,2,5,15,1,1
989,2,0.800,36,15,0.028,0,0,0,6.2,0.313,12,1,7.99,1.32,0.95,25.542,14.7,8.9,9.6,5.1,52,29.76,43,5,2,15.500,1,1
990,1,0.800,24,15,0.039,0,0,0,0.15,0.12,5,0.15,2.475,1.026,0.363,25.5,5.7,32.3,25.5,23.3,35,15.188,34,3,4,13.500,1,1
992,1,0.100,14,15,0.008,0,0,0,0.4,0.038,7,0.03,0.107,0.111,0.066,3.634,12.6,20.5,65.5,17.2,38,2.441,39,3,4,13,1,1
993,2,0.500,24,15,0.024,0,0,0,0.082,0.041,12,0.05,0.471,0.28,0.025,4.003,12.1,59.9,68.9,58.3,51,4.737,37,3,5,12,1,1
995,1,0.400,24,15,0.019,0,0,0,0.224,0.038,7,0.03,0.411,0.212,0.02,4.615,9.9,50.7,66.3,46.7,31,1.102,47,2,4,11,0,0
996,1,0.500,24,15,0.024,0,0,0,0.334,0.048,9,0.05,0.897,0.192,0.086,3.821,15,50.6,49.9,36.1,42,10.85,43,7,5,14.500,1,1
998,1,0.600,24,14,0.029,0,0,0,0.025,0.051,38,0.038,0.8,0.35,0.15,5,12.2,56.5,60,56.4,51,4.032,50,3,5,14.500,1,1
999,1,0.400,24,15,0.019,0,0,0,0.29,0.05,11,0.02,0.5,0.05,0,12,5,38.8,72.7,46.5,31,9.461,43,3,4,13,1,1
"1,000",1,0.200,24,15,0.01,0,0,0,0.178,0.02,7,0.03,0.225,0.125,0.02,2.452,9.8,70.6,68.4,41.9,41,2.744,33,1,5,11,1,1
"1,002",2,0.200,24,14,0.01,0,0,0,0.305,0.02,7,0.047,0.307,0.061,0.005,2.889,8.4,47.7,55.2,28,33,1.051,38,6,3,13,1,1
"1,003",1,0.400,24,15,0.019,0,0,0,0.16,0.075,5,0.05,0.8,0.15,0.03,6,15,25.9,43.5,35.4,47,5.031,32,2,4,13.500,1,1
"1,005",1,0.800,48,15,0.022,0,0,0,0.75,0.099,16,0.15,1.216,0,0,6.758,17.5,22.6,65.8,37.8,34,3.056,33,1,4,15.500,1,1
"1,006",1,0.700,36,9,0.022,0,0.002,0,0.02,0.072,18,0.15,0.75,0.4,0,7.2,12,30.9,60.9,53,37,7.687,40,4,4,15,1,1
"1,007",1,0.200,24,15,0.01,0,0,0,0.127,0.029,7,0.03,0.235,0.062,0.011,2.398,14.3,33.8,70.1,45.2,29,5.857,42,6,3.500,13,1,1
"1,008",1,0.800,24,15,0.039,1.5,1.232,0,0.15,0.103,11,0.15,3.258,0.638,0.175,15.4,8,37.8,21.5,50.5,37,22.489,38,7,5,15,0,0
"1,012",1,0.400,24,10,0.018,0,0,0,0.25,0.055,7,0.34,0.686,0.243,0.11,4.937,13.3,33.7,48.9,28.4,33,5.548,44,8,2,14.500,1,1
"1,013",1,0.700,24,9,0.032,0,0,0,0.08,0.12,8,0.1,1,0.3,0.1,12,12,26.7,58.3,50.7,29,5.03,37,3,3,14.500,1,1
"1,014",1,0.600,9,15,0.008,0,0,0,0.794,0.162,8,0.2,0.494,0.54,0.11,9.72,20,4.6,64.9,31.3,37,9.8,27,2,4,16,1,1
"1,015",1,0.200,24,14,0.01,0,0,0,0.305,0.02,7,0.047,0.377,0.044,0.006,2.669,9,47.8,48.2,26.1,32,2.5,26,1,3,13,1,1
"1,017",1,0.400,24,15,0.019,0.1,0.027,0.006,0.35,0.07,9,0.1,0.525,0.403,0.15,6.715,12.5,36.7,54.9,34.8,34,3.628,35,1,3,14.500,1,1
"1,018",1,0.200,24,15,0.01,0,0,0,0.115,0.081,0,0.05,0.591,0.15,0.053,4.91,19.8,12,29.1,23.4,27,2.888,42,2,3,12.500,1,1
"1,019",1,0.150,24,15,0.007,0,0,0,0.166,0.018,9,0.025,0.445,0.233,0.04,3.38,6.3,41.3,23.5,18.1,37,2.004,34,2,4,11,1,1
"1,020",1,0.200,24,15,0.01,0,0,0,0.164,0.07,6,0.05,0.38,0.16,0,8.45,10,13.8,37.1,26.6,35,4.553,40,6,4,12.500,1,1
"1,021",1,0.800,24,14,0.038,0,0,0,0.13,0.073,18,0.391,0.98,0.26,0.09,13.272,6.6,52.7,69.6,47.9,31,13.714,41,9,4,14.500,1,1
"1,022",1,0.600,30,14,0.024,0,0,0,0.025,0.056,8,0.595,0.8,0.35,0.2,9.6,7,42.4,63.2,38.8,32,4.529,26,8,4,12.500,0,0
"1,023",2,0.800,36,14,0.027,0,0,0,0.855,0.078,19,0.3,1.92,2.287,0.473,50.069,1.9,34.9,21.4,16.4,37,12.368,31,5,4,15,1,1
"1,024",1,0.800,36,15,0.028,0,0,0,0.151,0.06,18,0.082,2.878,0.649,0.298,7.511,9.6,46.2,24.8,23.1,34,8.047,35,4,4,14.500,1,1
"1,025",1,0.400,24,15,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
